id;message_id;executed_sql;bq_result;created_at
bf0024eb-6fc8-4629-8dc2-03e4f53f6d72;81cd94ec-c5a9-40de-88ba-12d4d6aa49ce;SELECT FORMAT_DATE('%Y-%m', Date) AS month, SUM(CAST(Amount AS FLOAT64)) AS revenue_collected_amount FROM `tenms-userdb.english_centre.offline_transactions_gsheet_v3` WHERE Date >= DATE '2026-01-01' GROUP BY month ORDER BY month;"{""schema"":{""fields"":[{""name"":""month"",""type"":""STRING"",""mode"":""NULLABLE""},{""name"":""revenue_collected_amount"",""type"":""FLOAT"",""mode"":""NULLABLE""}]},""rows"":[{""f"":[{""v"":""2026-01""},{""v"":""1.7456E7""}]},{""f"":[{""v"":""2026-02""},{""v"":""7199800.0""}]},{""f"":[{""v"":""2026-03""},{""v"":""2641970.0""}]}],""jobComplete"":true}";2026-03-20 08:33:33.606544+00
a1d4f350-3394-4204-8e0e-ef521a0b447d;cf4bf19c-98be-4d4c-8479-afa0d027c461;WITH regs AS (SELECT COUNT(DISTINCT contact) AS registrations FROM `tenms-userdb.Marketing_Leads.offline_leads_api` WHERE branch = 'Mirpur Branch' AND submission_date = CURRENT_DATE()), att AS (SELECT COUNT(DISTINCT contact) AS attendance FROM `tenms-userdb.Marketing_Leads.offline_leads_api` WHERE branch = 'Mirpur Branch' AND attendance_date = CURRENT_DATE()), adm AS (SELECT COUNT(DISTINCT Mobile_Number) AS admissions FROM `tenms-userdb.english_centre.offline_admissions_gsheet_v3` WHERE branch = 'Mirpur Branch' AND admission_date = CURRENT_DATE()), walk AS (SELECT COUNT(DISTINCT mobile_number) AS walk_ins FROM `tenms-userdb.ab_ihelp_report_db.visitor_ledger_view` WHERE branch = 'Mirpur Branch' AND visit_type = 'Walk-in' AND visiting_date = CURRENT_DATE()), walk_adm AS (SELECT COUNT(DISTINCT Mobile_Number) AS walk_in_admissions FROM `tenms-userdb.english_centre.offline_admissions_gsheet_v3` WHERE branch = 'Mirpur Branch' AND admission_date = CURRENT_DATE() AND Free_Class_Slot = 'Walk-in'), rev AS (SELECT SUM(CAST(Amount AS FLOAT64)) AS revenue_collection FROM `tenms-userdb.english_centre.offline_transactions_gsheet_v3` WHERE branch = 'Mirpur Branch' AND Date = CURRENT_DATE()) SELECT regs.registrations, att.attendance, adm.admissions, ROUND(SAFE_DIVIDE(att.attendance, regs.registrations) * 100, 2) AS rta_percent, ROUND(SAFE_DIVIDE(adm.admissions, att.attendance) * 100, 2) AS ata_percent, walk.walk_ins, walk_adm.walk_in_admissions, IFNULL(rev.revenue_collection, 0) AS revenue_collection FROM regs CROSS JOIN att CROSS JOIN adm CROSS JOIN walk CROSS JOIN walk_adm CROSS JOIN rev;"{""schema"":{""fields"":[{""name"":""registrations"",""type"":""INTEGER"",""mode"":""NULLABLE""},{""name"":""attendance"",""type"":""INTEGER"",""mode"":""NULLABLE""},{""name"":""admissions"",""type"":""INTEGER"",""mode"":""NULLABLE""},{""name"":""rta_percent"",""type"":""FLOAT"",""mode"":""NULLABLE""},{""name"":""ata_percent"",""type"":""FLOAT"",""mode"":""NULLABLE""},{""name"":""walk_ins"",""type"":""INTEGER"",""mode"":""NULLABLE""},{""name"":""walk_in_admissions"",""type"":""INTEGER"",""mode"":""NULLABLE""},{""name"":""revenue_collection"",""type"":""FLOAT"",""mode"":""NULLABLE""}]},""rows"":[{""f"":[{""v"":""13""},{""v"":""0""},{""v"":""0""},{""v"":""0.0""},{""v"":null},{""v"":""0""},{""v"":""0""},{""v"":""0.0""}]}],""jobComplete"":true}";2026-03-21 19:33:47.105895+00
4a3e8be9-8d69-4272-a9cf-9a70ba4e592b;761f43c3-4f33-4ae5-a83e-16c6cf5b3521;SELECT branch, COUNT(DISTINCT contact) AS registrations, COUNT(DISTINCT CASE WHEN attendance_status IN ('present','present_early','present_late') THEN contact END) AS attendance, ROUND(SAFE_DIVIDE(COUNT(DISTINCT CASE WHEN attendance_status IN ('present','present_early','present_late') THEN contact END), COUNT(DISTINCT contact)) * 100, 2) AS rta_percentage FROM `tenms-userdb.Marketing_Leads.offline_leads_api` WHERE submission_date >= DATE '2026-01-01' GROUP BY branch ORDER BY branch;"{""schema"":{""fields"":[{""name"":""branch"",""type"":""STRING"",""mode"":""NULLABLE""},{""name"":""registrations"",""type"":""INTEGER"",""mode"":""NULLABLE""},{""name"":""attendance"",""type"":""INTEGER"",""mode"":""NULLABLE""},{""name"":""rta_percentage"",""type"":""FLOAT"",""mode"":""NULLABLE""}]},""rows"":[{""f"":[{""v"":null},{""v"":""4930""},{""v"":""0""},{""v"":""0.0""}]},{""f"":[{""v"":""Chawkbazar Branch""},{""v"":""9097""},{""v"":""852""},{""v"":""9.37""}]},{""f"":[{""v"":""Mirpur Branch""},{""v"":""10086""},{""v"":""1244""},{""v"":""12.33""}]},{""f"":[{""v"":""Moghbazar Branch""},{""v"":""5656""},{""v"":""729""},{""v"":""12.89""}]},{""f"":[{""v"":""Panthapath Branch""},{""v"":""6093""},{""v"":""896""},{""v"":""14.71""}]},{""f"":[{""v"":""Uttara Branch""},{""v"":""12405""},{""v"":""856""},{""v"":""6.9""}]}],""jobComplete"":true}";2026-03-21 19:53:17.616512+00
554f4a70-3b2e-4df6-b803-388c8d496867;834327f4-5422-4d38-80b4-1059f82e0f73;"SELECT branch, COUNT(DISTINCT contact) AS registrations FROM `tenms-userdb.Marketing_Leads.offline_leads_api` GROUP BY branch ORDER BY branch LIMIT 1000;SELECT branch, COUNT(DISTINCT Mobile_Number) AS admissions FROM `tenms-userdb.english_centre.offline_admissions_gsheet_v3` GROUP BY branch ORDER BY branch LIMIT 1000
;
";"[{""schema"":{""fields"":[{""name"":""branch"",""type"":""STRING"",""mode"":""NULLABLE""},{""name"":""registrations"",""type"":""INTEGER"",""mode"":""NULLABLE""}]},""rows"":[{""f"":[{""v"":""Chawkbazar Branch""},{""v"":""39331""}]},{""f"":[{""v"":""Mirpur Branch""},{""v"":""66935""}]},{""f"":[{""v"":""Moghbazar Branch""},{""v"":""29252""}]},{""f"":[{""v"":""Panthapath Branch""},{""v"":""39051""}]},{""f"":[{""v"":""Uttara Branch""},{""v"":""89141""}]}],""jobComplete"":true}
], [{""schema"":{""fields"":[{""name"":""branch"",""type"":""STRING"",""mode"":""NULLABLE""},{""name"":""admissions"",""type"":""INTEGER"",""mode"":""NULLABLE""}]},""rows"":[{""f"":[{""v"":""Chawkbazar Branch""},{""v"":""1287""}]},{""f"":[{""v"":""Mirpur Branch""},{""v"":""2729""}]},{""f"":[{""v"":""Moghbazar Branch""},{""v"":""2638""}]},{""f"":[{""v"":""Panthapath Branch""},{""v"":""3401""}]},{""f"":[{""v"":""Uttara Branch""},{""v"":""3413""}]}],""jobComplete"":true}
], [
]";2026-03-22 05:11:14.159525+00
b7d66d62-7b09-49b6-aed1-1cd7b3a24123;6331bf42-f0f7-4468-89a6-e0c965810f04;"SELECT branch, COUNT(DISTINCT contact) AS registrations FROM `tenms-userdb.Marketing_Leads.offline_leads_api` GROUP BY branch ORDER BY branch;SELECT branch, COUNT(DISTINCT contact) AS registrations FROM `tenms-userdb.Marketing_Leads.offline_leads_api` GROUP BY branch ORDER BY branch
;";"[{""schema"":{""fields"":[{""name"":""branch"",""type"":""STRING"",""mode"":""NULLABLE""},{""name"":""registrations"",""type"":""INTEGER"",""mode"":""NULLABLE""}]},""rows"":[{""f"":[{""v"":null},{""v"":""11571""}]},{""f"":[{""v"":""\u003ctest lead: dummy data for আপনি কোন প্রোগ্রামের জন্য ফ্রি ক্লাসে জয়েন করতে চান?\u003e""},{""v"":""0""}]},{""f"":[{""v"":""\u003ctest lead: dummy data for কোন Branch এ ক্লাস করতে চাও ?\u003e""},{""v"":""0""}]},{""f"":[{""v"":""Chawkbazar Branch""},{""v"":""39309""}]},{""f"":[{""v"":""Mirpur Branch""},{""v"":""66903""}]},{""f"":[{""v"":""Moghbazar Branch""},{""v"":""29238""}]},{""f"":[{""v"":""Panthapath Branch""},{""v"":""39029""}]},{""f"":[{""v"":""Uttara Branch""},{""v"":""89097""}]}],""jobComplete"":true}], [{""schema"":{""fields"":[{""name"":""branch"",""type"":""STRING"",""mode"":""NULLABLE""},{""name"":""registrations"",""type"":""INTEGER"",""mode"":""NULLABLE""}]},""rows"":[{""f"":[{""v"":null},{""v"":""11571""}]},{""f"":[{""v"":""\u003ctest lead: dummy data for আপনি কোন প্রোগ্রামের জন্য ফ্রি ক্লাসে জয়েন করতে চান?\u003e""},{""v"":""0""}]},{""f"":[{""v"":""\u003ctest lead: dummy data for কোন Branch এ ক্লাস করতে চাও ?\u003e""},{""v"":""0""}]},{""f"":[{""v"":""Chawkbazar Branch""},{""v"":""39309""}]},{""f"":[{""v"":""Mirpur Branch""},{""v"":""66903""}]},{""f"":[{""v"":""Moghbazar Branch""},{""v"":""29238""}]},{""f"":[{""v"":""Panthapath Branch""},{""v"":""39029""}]},{""f"":[{""v"":""Uttara Branch""},{""v"":""89097""}]}],""jobComplete"":true}
], []";2026-03-21 21:26:56.337241+00
1a4a0876-9b74-469a-bc6a-2b24dd6e53a8;0c894958-2a89-4e6e-807c-38d25c498146;"SELECT branch, COUNT(DISTINCT contact) AS registrations FROM `tenms-userdb.Marketing_Leads.offline_leads_api` GROUP BY branch ORDER BY branch;SELECT branch, COUNT(DISTINCT Mobile_Number) AS admissions FROM `tenms-userdb.english_centre.offline_admissions_gsheet_v3` GROUP BY branch ORDER BY branch
;";"[{""schema"":{""fields"":[{""name"":""branch"",""type"":""STRING"",""mode"":""NULLABLE""},{""name"":""admissions"",""type"":""INTEGER"",""mode"":""NULLABLE""}]},""rows"":[{""f"":[{""v"":""Chawkbazar Branch""},{""v"":""1287""}]},{""f"":[{""v"":""Mirpur Branch""},{""v"":""2729""}]},{""f"":[{""v"":""Moghbazar Branch""},{""v"":""2638""}]},{""f"":[{""v"":""Panthapath Branch""},{""v"":""3401""}]},{""f"":[{""v"":""Uttara Branch""},{""v"":""3413""}]}],""jobComplete"":true}], [{""schema"":{""fields"":[{""name"":""branch"",""type"":""STRING"",""mode"":""NULLABLE""},{""name"":""admissions"",""type"":""INTEGER"",""mode"":""NULLABLE""}]},""rows"":[{""f"":[{""v"":""Chawkbazar Branch""},{""v"":""1287""}]},{""f"":[{""v"":""Mirpur Branch""},{""v"":""2729""}]},{""f"":[{""v"":""Moghbazar Branch""},{""v"":""2638""}]},{""f"":[{""v"":""Panthapath Branch""},{""v"":""3401""}]},{""f"":[{""v"":""Uttara Branch""},{""v"":""3413""}]}],""jobComplete"":true}
], []";2026-03-21 21:43:40.27103+00
be653b63-f7f8-49e8-b505-92dcba68c614;22b1a6e1-930c-4d1a-af60-6cc631a3375c;"SELECT branch, COUNT(DISTINCT contact) AS registrations FROM `tenms-userdb.Marketing_Leads.offline_leads_api` GROUP BY branch ORDER BY branch;SELECT branch, COUNT(DISTINCT Mobile_Number) AS admissions FROM `tenms-userdb.english_centre.offline_admissions_gsheet_v3` GROUP BY branch ORDER BY branch
;
";"[{""schema"":{""fields"":[{""name"":""branch"",""type"":""STRING"",""mode"":""NULLABLE""},{""name"":""registrations"",""type"":""INTEGER"",""mode"":""NULLABLE""}]},""rows"":[{""f"":[{""v"":null},{""v"":""11571""}]},{""f"":[{""v"":""\u003ctest lead: dummy data for আপনি কোন প্রোগ্রামের জন্য ফ্রি ক্লাসে জয়েন করতে চান?\u003e""},{""v"":""0""}]},{""f"":[{""v"":""\u003ctest lead: dummy data for কোন Branch এ ক্লাস করতে চাও ?\u003e""},{""v"":""0""}]},{""f"":[{""v"":""Chawkbazar Branch""},{""v"":""39309""}]},{""f"":[{""v"":""Mirpur Branch""},{""v"":""66903""}]},{""f"":[{""v"":""Moghbazar Branch""},{""v"":""29238""}]},{""f"":[{""v"":""Panthapath Branch""},{""v"":""39029""}]},{""f"":[{""v"":""Uttara Branch""},{""v"":""89097""}]}],""jobComplete"":true}
], [{""schema"":{""fields"":[{""name"":""branch"",""type"":""STRING"",""mode"":""NULLABLE""},{""name"":""admissions"",""type"":""INTEGER"",""mode"":""NULLABLE""}]},""rows"":[{""f"":[{""v"":""Chawkbazar Branch""},{""v"":""1287""}]},{""f"":[{""v"":""Mirpur Branch""},{""v"":""2729""}]},{""f"":[{""v"":""Moghbazar Branch""},{""v"":""2638""}]},{""f"":[{""v"":""Panthapath Branch""},{""v"":""3401""}]},{""f"":[{""v"":""Uttara Branch""},{""v"":""3413""}]}],""jobComplete"":true}
], [
]";2026-03-21 21:45:15.440472+00
72a19e8b-1942-45d7-8929-9e07bb67d7f1;c36f8c07-d15d-4824-b0a7-ea0a5e205f9a;"SELECT ROUND(SAFE_DIVIDE(COUNT(DISTINCT CASE WHEN attendance_status IN ('present','present_early','present_late') THEN contact END), COUNT(DISTINCT contact)) * 100, 2) AS rta_percentage FROM `tenms-userdb.Marketing_Leads.offline_leads_api` WHERE submission_date BETWEEN DATE '2026-02-01' AND DATE '2026-02-28';
;
";"[{""schema"":{""fields"":[{""name"":""rta_percentage"",""type"":""FLOAT"",""mode"":""NULLABLE""}]},""rows"":[{""f"":[{""v"":""11.08""}]}],""jobComplete"":true}
], [
], [
]";2026-03-21 21:45:53.558722+00
9eb775c6-6c09-4fb7-92b9-9435f9516f4d;c45cddfc-2a4b-452b-9d79-597c4441fd03;"SELECT branch, COUNT(DISTINCT contact) AS registrations FROM `tenms-userdb.Marketing_Leads.offline_leads_api` GROUP BY branch ORDER BY branch;SELECT branch, COUNT(DISTINCT Mobile_Number) AS admissions FROM `tenms-userdb.english_centre.offline_admissions_gsheet_v3` GROUP BY branch ORDER BY branch
;
";"[{""schema"":{""fields"":[{""name"":""branch"",""type"":""STRING"",""mode"":""NULLABLE""},{""name"":""registrations"",""type"":""INTEGER"",""mode"":""NULLABLE""}]},""rows"":[{""f"":[{""v"":null},{""v"":""11517""}]},{""f"":[{""v"":""\u003ctest lead: dummy data for আপনি কোন প্রোগ্রামের জন্য ফ্রি ক্লাসে জয়েন করতে চান?\u003e""},{""v"":""0""}]},{""f"":[{""v"":""\u003ctest lead: dummy data for কোন Branch এ ক্লাস করতে চাও ?\u003e""},{""v"":""0""}]},{""f"":[{""v"":""Chawkbazar Branch""},{""v"":""39331""}]},{""f"":[{""v"":""Mirpur Branch""},{""v"":""66935""}]},{""f"":[{""v"":""Moghbazar Branch""},{""v"":""29252""}]},{""f"":[{""v"":""Panthapath Branch""},{""v"":""39051""}]},{""f"":[{""v"":""Uttara Branch""},{""v"":""89141""}]}],""jobComplete"":true}
], [{""schema"":{""fields"":[{""name"":""branch"",""type"":""STRING"",""mode"":""NULLABLE""},{""name"":""admissions"",""type"":""INTEGER"",""mode"":""NULLABLE""}]},""rows"":[{""f"":[{""v"":""Chawkbazar Branch""},{""v"":""1287""}]},{""f"":[{""v"":""Mirpur Branch""},{""v"":""2729""}]},{""f"":[{""v"":""Moghbazar Branch""},{""v"":""2638""}]},{""f"":[{""v"":""Panthapath Branch""},{""v"":""3401""}]},{""f"":[{""v"":""Uttara Branch""},{""v"":""3413""}]}],""jobComplete"":true}
], [
]";2026-03-22 04:25:39.062652+00
c9f5d71a-7fd8-4c52-aca6-7f1cbf1d9a30;381db9d2-8cbc-4e94-9188-45a44e7e9a42;"SELECT branch, COUNT(DISTINCT contact) AS registrations FROM `tenms-userdb.Marketing_Leads.offline_leads_api` GROUP BY branch ORDER BY branch;SELECT branch, COUNT(DISTINCT Mobile_Number) AS admissions FROM `tenms-userdb.english_centre.offline_admissions_gsheet_v3` GROUP BY branch ORDER BY branch
;
";"[{""schema"":{""fields"":[{""name"":""branch"",""type"":""STRING"",""mode"":""NULLABLE""},{""name"":""registrations"",""type"":""INTEGER"",""mode"":""NULLABLE""}]},""rows"":[{""f"":[{""v"":""Chawkbazar Branch""},{""v"":""39331""}]},{""f"":[{""v"":""Mirpur Branch""},{""v"":""66935""}]},{""f"":[{""v"":""Moghbazar Branch""},{""v"":""29252""}]},{""f"":[{""v"":""Panthapath Branch""},{""v"":""39051""}]},{""f"":[{""v"":""Uttara Branch""},{""v"":""89141""}]}],""jobComplete"":true}
], [{""schema"":{""fields"":[{""name"":""branch"",""type"":""STRING"",""mode"":""NULLABLE""},{""name"":""admissions"",""type"":""INTEGER"",""mode"":""NULLABLE""}]},""rows"":[{""f"":[{""v"":""Chawkbazar Branch""},{""v"":""1287""}]},{""f"":[{""v"":""Mirpur Branch""},{""v"":""2729""}]},{""f"":[{""v"":""Moghbazar Branch""},{""v"":""2638""}]},{""f"":[{""v"":""Panthapath Branch""},{""v"":""3401""}]},{""f"":[{""v"":""Uttara Branch""},{""v"":""3413""}]}],""jobComplete"":true}
], [
]";2026-03-22 04:42:38.183563+00
